Branch Path,Variable,Scenario,Year,Value,Units
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2029,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2030,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2031,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2032,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2033,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2034,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2035,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2036,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2037,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2038,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2039,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2040,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2041,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2042,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2043,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2044,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2045,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2046,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2047,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2048,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2049,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2050,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2051,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2052,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2053,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2054,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2055,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2056,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2057,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2058,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2059,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Final On-Road Mileage,Target,2060,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Current Accounts,2022,1785.563940633695,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2022,1785.563940633695,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2023,1792.72051831599,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2024,1797.651542048396,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2025,1801.837807606873,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2026,1805.979797014687,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2027,1809.283298590431,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2028,1811.715621105335,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2029,1813.491983545119,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2030,1814.715153821313,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2031,1815.174011387375,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2032,1815.200456409223,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2033,1814.893317509218,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2034,1814.3783653919,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2035,1813.777627996474,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2036,1813.998200827292,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2037,1815.328977629141,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2038,1818.007746732772,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2039,1822.329160688808,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2040,1828.700528360061,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2041,1835.029314769935,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2042,1841.490227621472,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2043,1848.281639758278,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2044,1855.633737340554,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2045,1863.809570274883,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2046,1873.125386408729,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2047,1883.953086870332,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2048,1896.793073772717,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2049,1912.356109224063,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2050,1931.672837600063,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2051,1951.18468444451,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2052,1970.893620651018,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2053,1990.801637021232,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2054,2010.91074446589,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2055,2031.222974207969,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2056,2051.740377987848,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2057,2072.465028270556,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2058,2093.399018455106,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2059,2114.544463085967,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Fuel Economy,Target,2060,2135.903498066632,MJ/100 km
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Current Accounts,2022,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2022,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2023,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2024,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2025,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2026,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2027,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2028,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2029,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2030,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2031,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2032,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2033,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2034,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2035,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2036,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2037,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2038,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2039,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2040,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2041,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2042,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2043,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2044,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2045,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2046,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2047,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2048,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2049,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2050,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2051,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2052,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2053,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2054,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2055,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2056,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2057,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2058,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2059,30457.31993774689,Kilometer
Demand\Freight road\Trucks\ICE medium\Biogasoline,Mileage,Target,2060,30457.31993774688,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Current Accounts,2022,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2022,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2023,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2024,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2025,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2026,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2027,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2028,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2029,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2030,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2031,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2032,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2033,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2034,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2035,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2036,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2037,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2038,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2039,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2040,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2041,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2042,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2043,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2044,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2045,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2046,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2047,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2048,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2049,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2050,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2051,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2052,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2053,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2054,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2055,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2056,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2057,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2058,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2059,30465.47745972447,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Average Mileage,Target,2060,30465.47745972448,Kilometer
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Current Accounts,2022,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2022,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2023,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2024,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2025,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2026,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2027,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2028,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2029,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2030,0.0,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2031,0.1886256728555555,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2032,0.377268255922353,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2033,0.5659261245660829,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2034,0.7545976250317962,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2035,0.9432810597312388,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2036,2.642214643911499,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2037,4.342420971284235,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2038,6.043841813083183,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2039,7.746416994296499,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2040,9.450084520383369,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2041,17.97693249426472,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2042,26.52356074240911,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2043,35.08912787313475,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2044,43.67277506991494,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2045,52.27371426721519,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2046,60.89106637570276,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2047,69.5242859591606,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2048,78.17290451605994,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2049,86.83572128341798,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2050,95.5118084029997,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2051,95.50775073959854,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2052,95.50326967193082,Share
Demand\Freight road\Trucks\ICE medium\Efuel,Device Share,Target,2053,95.49826555983798,Share
