economy,flows,products,is_subtotal,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
06HKC,16.02 Residential,09 Nuclear,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,10 Hydro,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,11 Geothermal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,12 Solar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,12.01 of which: Photovoltaics,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,12.99 Solar nonspecified,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,"13 Tide, wave, ocean",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,14 Wind,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15 Solid biomass,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15.01 Fuelwood & woodwaste,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15.02 Bagasse,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15.03 Charcoal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15.04 Black liqour,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,15.05 Other biomass,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16 Others,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.01 Biogas,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.02 Industrial waste,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.03 Municipal solid waste (renewable),False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.04 Municipal solid waste (non-renewable),False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.05 Biogasoline,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.06 Biodiesel,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.07 Bio jet kerosene,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.08 Other liquid biofuels,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,16.09 Other sources,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,17 Electricity,False,31.614221,32.790786,33.810086,34.672281,34.136731,35.813866,35.428,36.422,37.1,38.972,39.344,39.872,41.189,39.941,43.415,42.368,43.12,42.127,41.965,42.937,46.675,47.464,45.427
06HKC,16.02 Residential,19 Total,True,46.595346,46.789915,49.49575,51.134287,53.296171,54.491415,52.396061,54.359204,52.703172,57.625737,57.998249,56.74961,57.949198,56.502018,60.015933,58.407302,59.617737,58.409281,59.344609,58.989151,64.21182,64.594895,62.217142
06HKC,16.02 Residential,20 Total Renewables,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06HKC,16.02 Residential,21 Modern renewables,True,0.0,0.0,0.0,0.0,0.068597,0.066489,0.06536,0.086446,0.056135,0.036888,0.04487,0.046834,0.04721,0.042667,0.053645,0.087492,0.104172,0.131926,0.115005,0.077431,0.223759,0.337785,0.455099
07INA,14 Industry sector,01 Coal,True,212.041147,218.08959,227.969591,400.234517,324.399103,385.358817,521.927816,714.54566,551.187186,484.084505,799.58383,837.342573,715.448757,248.496515,320.228611,408.418322,369.314798,341.958146,584.504174,973.602794,659.597339,528.951804,1740.054776
07INA,14 Industry sector,01.01 Coking coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,01.02 Other bituminous coal,True,211.367553,217.000075,226.829801,400.129002,324.399103,385.358817,521.927816,714.54566,551.187186,484.084505,799.58383,837.342573,715.448757,248.496515,320.228611,408.418322,369.314798,341.958146,584.504174,973.602794,659.597339,528.951804,1740.054776
07INA,14 Industry sector,01.03 Sub-bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,01.04 Anthracite,True,0.673595,1.089515,1.13979,0.105515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,01.05 Lignite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,01.99 Coal nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02 Coal products,True,0.420342,0.498977,0.474112,0.413453,0.468677,0.589409,0.752383,0.618376,0.908375,1.289779,0.721579,0.708961,0.760015,0.760015,0.34225,0.295876,0.626679,0.626679,0.208893,0.16647,1.103498,0.0,0.0
07INA,14 Industry sector,02.01 Coke oven coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.02 Gas coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.03 Coke oven gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.04 Blast furnace gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.05 Other recovered gases,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.06 Patent fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.07 Coal tar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,02.08 BKB/PB,True,0.420342,0.498977,0.474112,0.413453,0.468677,0.589409,0.752383,0.618376,0.908375,1.289779,0.721579,0.708961,0.760015,0.760015,0.34225,0.295876,0.626679,0.626679,0.208893,0.16647,1.103498,0.0,0.0
07INA,14 Industry sector,03 Peat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,04 Peat products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,05 Oil shale and oil sands,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06 Crude oil & NGL,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06.01 Crude oil,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06.02 Natural gas liquids,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06.03 Refinery feedstocks,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06.04 Additives/  oxygenates,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,06.05 Other hydrocarbons,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07 Petroleum products,True,444.544519,462.012168,449.499878,405.242936,443.394128,392.933861,348.068922,375.142511,364.379231,351.710535,299.389814,355.571122,417.861644,351.557523,321.292159,238.302525,238.378865,228.265835,194.371625,131.166598,115.886958,133.044363,165.861207
07INA,14 Industry sector,07.01 Motor gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.02 Aviation gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.03 Naphtha,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.04 Gasoline type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.05 Kerosene type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.06 Kerosene,True,24.729589,24.377212,23.177488,23.330774,23.515405,22.570326,19.896799,19.649216,15.68524,9.488284,5.648497,3.940248,2.7443,2.502367,1.92853,1.527105,1.18871,1.218453,1.190586,1.123282,1.043504,1.0393,1.000627
07INA,14 Industry sector,07.07 Gas/diesel oil,True,263.971685,276.011142,270.375507,255.808719,285.7064,267.048266,225.494291,182.096938,181.387737,193.036642,167.941555,220.308109,293.160694,277.001211,250.086707,175.485925,163.43499,150.2706,110.818388,66.826165,64.437841,78.744857,72.577545
07INA,14 Industry sector,07.08 Fuel oil,True,149.942044,156.278627,149.940211,121.662833,128.127364,97.070382,94.688892,165.445579,161.08837,145.883172,122.202024,127.899927,118.540181,68.245689,65.138801,56.958598,69.243858,71.893142,77.226354,57.934772,44.95629,47.589577,86.471812
07INA,14 Industry sector,07.09 LPG,True,5.901202,5.345187,6.006671,4.44061,6.044959,6.244886,7.988941,7.950778,6.217884,3.302437,3.597738,3.422838,3.416468,3.808255,4.138121,4.330898,4.511308,4.88364,5.136297,5.282379,5.449323,5.670628,5.811222
07INA,14 Industry sector,07.10 Refinery gas (not liquefied),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.11 Ethane,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.12 White spirit SBP,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.13 Lubricants,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.14 Bitumen,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.15 Paraffin  waxes,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.16 Petroleum coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.17 Other products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,07.99 PetProd nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,08 Gas,True,447.310124,440.671238,434.791508,599.773522,592.271101,614.87223,605.935638,575.191691,644.299293,661.888775,614.616917,653.747836,674.43269,434.441506,426.392008,426.628221,415.934285,497.199364,547.297722,520.572965,491.368927,513.307963,491.637788
07INA,14 Industry sector,08.01 Natural gas,True,447.310124,440.671238,434.791508,599.773522,592.271101,614.87223,605.935638,575.191691,644.299293,661.888775,614.616917,653.747836,674.43269,434.441506,426.392008,426.628221,415.934285,497.199364,547.297722,520.572965,491.368927,513.307963,491.637788
07INA,14 Industry sector,08.02 LNG,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,08.03 Gas works gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,08.99 Gas nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,09 Nuclear,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,10 Hydro,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,11 Geothermal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,12 Solar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,12.01 of which: Photovoltaics,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,12.99 Solar nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,"13 Tide, wave, ocean",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,14 Wind,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,15 Solid biomass,True,397.826529,372.236799,352.800384,338.385818,316.453978,296.242586,314.842026,284.028953,298.366022,300.303464,292.181708,294.925125,288.229327,299.466489,304.798328,302.364901,296.630074,299.079,291.220737,289.1128,351.854912,360.596649,361.464623
07INA,14 Industry sector,15.01 Fuelwood & woodwaste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,15.02 Bagasse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,15.03 Charcoal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,15.04 Black liqour,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,15.05 Other biomass,True,397.826529,372.236799,352.800384,338.385818,316.453978,296.242586,314.842026,284.028953,298.366022,300.303464,292.181708,294.925125,288.229327,299.466489,304.798328,302.364901,296.630074,299.079,291.220737,289.1128,351.854912,360.596649,361.464623
07INA,14 Industry sector,16 Others,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523792,21.891463,23.693474,26.484484
07INA,14 Industry sector,16.01 Biogas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.02 Industrial waste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.03 Municipal solid waste (renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.04 Municipal solid waste (non-renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.05 Biogasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.06 Biodiesel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523792,21.891463,23.693474,26.484484
07INA,14 Industry sector,16.07 Bio jet kerosene,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.08 Other liquid biofuels,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,16.09 Other sources,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,17 Electricity,True,122.447592,128.1357,132.59268,131.390115,145.167336,152.814096,157.015635,164.889036,172.68786,166.33517,183.54672,197.010612,216.633456,231.774567,237.271476,230.688105,245.323037,260.057806,298.406965,336.756125,318.204058,358.080137,408.83845
07INA,14 Industry sector,18 Heat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,14 Industry sector,19 Total,True,1624.590254,1621.644472,1598.128152,1875.44036,1822.154323,1842.810998,1948.54242,2114.416228,2031.827967,1965.612227,2190.040568,2339.306229,2313.365887,1566.496614,1610.324832,1606.697952,1566.207738,1627.186831,1916.010117,2270.901544,1959.907155,1917.67439,3194.341327
07INA,14 Industry sector,20 Total Renewables,True,397.826529,372.236799,352.800384,338.385818,316.453978,296.242586,314.842026,284.028953,298.366022,300.303464,292.181708,294.925125,288.229327,299.466489,304.798328,302.364901,296.630074,299.079,291.220737,308.636592,373.746375,384.290123,387.949107
07INA,14 Industry sector,21 Modern renewables,True,414.856035,391.267481,369.355914,352.854165,332.434771,317.027949,334.084689,305.264107,321.353985,322.309706,321.272818,318.550036,312.54253,327.883958,331.206651,326.291856,326.26342,331.771162,342.076288,363.393698,431.426425,449.454644,468.249596
07INA,15 Transport sector,01 Coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.01 Coking coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.02 Other bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.03 Sub-bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.04 Anthracite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.05 Lignite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,01.99 Coal nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07INA,15 Transport sector,02 Coal products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
